audio_path,text,duration
data/TRAIN/DR3/MHMR0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.2256875
data/TRAIN/DR3/MHMR0/SX219.WAV,nonprofit_organizations_have_frequent_fund_raisers,3.6865
data/TRAIN/DR3/MHMR0/SX309.WAV,the_proof_that_you_are_seeking_is_not_available_in_books,3.0656875
data/TRAIN/DR3/MHMR0/SI489.WAV,we_must_be_ready_for_any_needed_sacrifice,3.3025
data/TRAIN/DR3/MFMC0/SI1132.WAV,no_amount_of_ballyhoo_will_cover_up_the_sordid_facts,3.5968125
data/TRAIN/DR3/MFMC0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.289625
data/TRAIN/DR3/MFMC0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.9104375
data/TRAIN/DR3/MFMC0/SX412.WAV,gwen_planted_green_beans_in_her_vegetable_garden,2.9184375
data/TRAIN/DR3/MFMC0/SX232.WAV,his_failure_to_open_the_store_by_eight_cost_him_his_job,3.76325
data/TRAIN/DR3/MFMC0/SI1762.WAV,if_she_moved_gracefully_she_was_clumsy_at_it,2.9888125
data/TRAIN/DR3/MFMC0/SX52.WAV,her_classical_performance_gained_critical_acclaim,3.264
data/TRAIN/DR3/MFMC0/SX142.WAV,which_long_article_was_opaque_and_needed_clarification,3.712
data/TRAIN/DR3/MFMC0/SI502.WAV,and_you_think_you_have_language_problems,2.89925
data/TRAIN/DR3/MFMC0/SX322.WAV,a_leather_handbag_would_be_a_suitable_gift,2.5984375
data/TRAIN/DR3/FALK0/SI1086.WAV,then_the_choreographer_must_arbitrate,2.8545
data/TRAIN/DR3/FALK0/SI456.WAV,two_other_cases_also_were_under_advisement,2.86725
data/TRAIN/DR3/FALK0/SX276.WAV,johns_brother_repainted_the_garage_door,2.6560625
data/TRAIN/DR3/FALK0/SX6.WAV,bright_sunshine_shimmers_on_the_ocean,2.444875
data/TRAIN/DR3/FALK0/SX366.WAV,will_you_please_confirm_government_policy_regarding_waste_removal,3.5585
data/TRAIN/DR3/FALK0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.116875
data/TRAIN/DR3/FALK0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.2256875
data/TRAIN/DR3/FALK0/SX186.WAV,would_a_tomboy_often_play_outdoors,2.4065
data/TRAIN/DR3/FALK0/SX96.WAV,masquerade_parties_tax_ones_imagination,3.15525
data/TRAIN/DR3/FALK0/SI658.WAV,the_straight_line_would_symbolize_its_uniqueness_the_circle_of_universality,4.91525
data/TRAIN/DR3/MWDK0/SX266.WAV,withdraw_only_as_much_money_as_you_need,2.48325
data/TRAIN/DR3/MWDK0/SI2017.WAV,lets_hope_we_come_to_a_safer_place,2.2784375
data/TRAIN/DR3/MWDK0/SI1436.WAV,but_it_must_be_remembered_that_the_plan_should_not_be_oriented_geographically,4.1024375
data/TRAIN/DR3/MWDK0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.592
data/TRAIN/DR3/MWDK0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.34725
data/TRAIN/DR3/MWDK0/SI806.WAV,you_need_answers_to_four_important_questions,3.21925
data/TRAIN/DR3/MWDK0/SX176.WAV,buying_a_thoroughbred_horse_requires_intuition_and_expertise,3.737625
data/TRAIN/DR3/MWDK0/SX86.WAV,hispanic_costumes_are_quite_colorful,2.3808125
data/TRAIN/DR3/MWDK0/SX356.WAV,diane_may_splurge_and_buy_a_turquoise_necklace,3.008
data/TRAIN/DR3/MWDK0/SX446.WAV,thomas_thinks_a_larger_clamp_solves_the_problem,2.816
data/TRAIN/DR3/FLTM0/SX260.WAV,remember_to_allow_identical_twins_to_enter_freely,3.353625
data/TRAIN/DR3/FLTM0/SX170.WAV,the_mayan_neoclassic_scholar_disappeared_while_surveying_ancient_ruins,4.416
data/TRAIN/DR3/FLTM0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.161625
data/TRAIN/DR3/FLTM0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.712
data/TRAIN/DR3/FLTM0/SX350.WAV,many_wealthy_tycoons_splurged_and_bought_both_a_yacht_and_a_schooner,4.7168125
data/TRAIN/DR3/FLTM0/SX80.WAV,its_illegal_to_postdate_a_check,2.06725
data/TRAIN/DR3/FLTM0/SI2330.WAV,im_going_to_search_this_house,1.977625
data/TRAIN/DR3/FLTM0/SX440.WAV,the_advertising_verse_of_plymouth_variety_store_never_changes,4.0768125
data/TRAIN/DR3/FLTM0/SI1070.WAV,do_you_always_navigate_like_this,2.105625
data/TRAIN/DR3/FLTM0/SI1700.WAV,take_your_cobblers_shop_somewhere_else,2.656
data/TRAIN/DR3/MCDD0/SX73.WAV,cliffs_display_was_misplaced_on_the_screen,2.70725
data/TRAIN/DR3/MCDD0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.24
data/TRAIN/DR3/MCDD0/SX163.WAV,they_remained_lifelong_friends_and_companions,2.6944375
data/TRAIN/DR3/MCDD0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.072
data/TRAIN/DR3/MCDD0/SX343.WAV,the_frightened_child_was_gently_subdued_by_his_big_brother,3.0208125
data/TRAIN/DR3/MCDD0/SX433.WAV,the_overweight_charmer_could_slip_poison_into_anyones_tea,3.0528125
data/TRAIN/DR3/MCDD0/SI883.WAV,any_retaliatory_gas_attack_would_be_airborne,3.1168125
data/TRAIN/DR3/MCDD0/SX253.WAV,by_eating_yogurt_you_may_live_longer,2.0928125
data/TRAIN/DR3/MCDD0/SI2143.WAV,why_put_such_a_high_value_on_being_top_dog,2.752
data/TRAIN/DR3/MCDD0/SI1513.WAV,he_chuckled_the_memory_vivid,2.0608125
data/TRAIN/DR3/MDWM0/SI2176.WAV,watch_it_big_shot_a_hoarse_voice_yelled_back,2.656
data/TRAIN/DR3/MDWM0/SX106.WAV,a_huge_tapestry_hung_in_her_hallway,2.51525
data/TRAIN/DR3/MDWM0/SI916.WAV,some_make_beautiful_chairs_cabinets_chests_doll_houses_etc,4.377625
data/TRAIN/DR3/MDWM0/SX16.WAV,a_roll_of_wire_lay_near_the_wall,2.1888125
data/TRAIN/DR3/MDWM0/SX376.WAV,women_may_never_become_completely_equal_to_men,2.745625
data/TRAIN/DR3/MDWM0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.584
data/TRAIN/DR3/MDWM0/SI1546.WAV,in_the_pity_for_them_his_loneliness_was_gone,2.7008125
data/TRAIN/DR3/MDWM0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.34725
data/TRAIN/DR3/MDWM0/SX433.WAV,the_overweight_charmer_could_slip_poison_into_anyones_tea,3.02725
data/TRAIN/DR3/MDWM0/SX286.WAV,in_every_major_cloverleaf_traffic_sometimes_gets_backed_up,3.6544375
data/TRAIN/DR3/FLAC0/SI2161.WAV,forget_we_ever_knew_what,1.5424375
data/TRAIN/DR3/FLAC0/SI901.WAV,milk_appears_twice_a_day,1.7728125
data/TRAIN/DR3/FLAC0/SX271.WAV,be_careful_not_to_plow_over_the_flower_beds,2.41925
data/TRAIN/DR3/FLAC0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.4704375
data/TRAIN/DR3/FLAC0/SX361.WAV,the_speech_symposium_might_begin_monday,2.5664375
data/TRAIN/DR3/FLAC0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.36
data/TRAIN/DR3/FLAC0/SX91.WAV,the_misprint_provoked_an_immediate_disclaimer,2.56
data/TRAIN/DR3/FLAC0/SX181.WAV,rich_looked_for_spotted_hyenas_and_jaguars_on_the_safari,3.12325
data/TRAIN/DR3/FLAC0/SI1339.WAV,of_particular_importance_is_the_study_of_the_actions_of_drugs_in_this_respect,5.0304375
data/TRAIN/DR3/FLAC0/SX451.WAV,the_thick_elm_forest_was_nearly_overwhelmed_by_dutch_elm_disease,3.545625
data/TRAIN/DR3/MMEB0/SI727.WAV,then_simmer_fifteen_minutes_longer,2.1504375
data/TRAIN/DR3/MMEB0/SX7.WAV,nothing_is_as_offensive_as_innocence,2.32325
data/TRAIN/DR3/MMEB0/SX367.WAV,the_surplus_shoes_were_sold_at_a_discount_price,2.61125
data/TRAIN/DR3/MMEB0/SI1357.WAV,the_population_can_thereby_replenish_itself_and_actually_grow_larger,3.89125
data/TRAIN/DR3/MMEB0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.848
data/TRAIN/DR3/MMEB0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.385625
data/TRAIN/DR3/MMEB0/SX187.WAV,they_often_go_out_in_the_evening,1.8048125
data/TRAIN/DR3/MMEB0/SI1987.WAV,anyway_it_was_evident_what_he_had_in_mind,2.112
data/TRAIN/DR3/MMEB0/SX97.WAV,penguins_live_near_the_icy_antarctic,2.7328125
data/TRAIN/DR3/MMEB0/SX327.WAV,al_received_a_joint_appointment_in_the_biology_and_the_engineering_departments,4.441625
data/TRAIN/DR3/MTKP0/SX303.WAV,the_bluejay_flew_over_the_high_building,2.3808125
data/TRAIN/DR3/MTKP0/SI454.WAV,if_you_destroy_confidence_in_banks_you_do_something_to_the_economy_he_said,4.3904375
data/TRAIN/DR3/MTKP0/SX213.WAV,the_news_agency_hired_a_great_journalist,2.6304375
data/TRAIN/DR3/MTKP0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.64325
data/TRAIN/DR3/MTKP0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.3024375
data/TRAIN/DR3/MTKP0/SI1023.WAV,such_an_animal_was_said_to_be_mealynosed,2.9824375
data/TRAIN/DR3/MTKP0/SI2283.WAV,in_news_items_a_man_is_less_often_shot_in_the_body_or_head_than_in_the_suburbs,5.2544375
data/TRAIN/DR3/MTKP0/SX393.WAV,she_uses_both_names_interchangeably,2.432
data/TRAIN/DR3/MTKP0/SX33.WAV,coconut_cream_pie_makes_a_nice_dessert,2.5408125
data/TRAIN/DR3/MTKP0/SX123.WAV,a_screwdriver_is_made_from_vodka_and_orange_juice,2.944
data/TRAIN/DR3/MJRH1/SX64.WAV,regular_attendance_is_seldom_required,2.4896875
data/TRAIN/DR3/MJRH1/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.9505
data/TRAIN/DR3/MJRH1/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.596875
data/TRAIN/DR3/MJRH1/SI1774.WAV,there_was_no_hint_of_a_violent_struggle_now,2.6496875
data/TRAIN/DR3/MJRH1/SI1558.WAV,he_reached_out_and_felt_the_bath_towel_hanging_on_the_towel_rack_over_the_tub,4.7745
data/TRAIN/DR3/MJRH1/SX424.WAV,top_zinnias_rarely_have_crooked_stems,2.7905
data/TRAIN/DR3/MJRH1/SX154.WAV,orange_juice_tastes_funny_after_toothpaste,2.93125
data/TRAIN/DR3/MJRH1/SX244.WAV,herbs_birthday_occurs_frequently_on_thanksgiving,3.2576875
data/TRAIN/DR3/MJRH1/SX334.WAV,often_youll_get_back_more_than_you_put_in,2.252875
data/TRAIN/DR3/MJRH1/SI514.WAV,youre_afraid_to_talk_to_a_guy_you_idolize,2.80325
data/TRAIN/DR3/MDLC0/SX315.WAV,bob_found_more_clams_at_the_oceans_edge,2.88
data/TRAIN/DR3/MDLC0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.2384375
data/TRAIN/DR3/MDLC0/SX405.WAV,of_course_you_can_have_another_tunafish_sandwich,2.848
data/TRAIN/DR3/MDLC0/SI1395.WAV,the_elementaryschool_child_grows_gradually_in_his_ability_to_work_in_groups,5.241625
data/TRAIN/DR3/MDLC0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.968
data/TRAIN/DR3/MDLC0/SX225.WAV,keep_the_thermometer_under_your_tongue,2.35525
data/TRAIN/DR3/MDLC0/SI765.WAV,turn_shaker_upside_down,2.25925
data/TRAIN/DR3/MDLC0/SX45.WAV,addition_and_subtraction_are_learned_skills,2.944
data/TRAIN/DR3/MDLC0/SX135.WAV,technical_writers_can_abbreviate_in_bibliographies,3.232
data/TRAIN/DR3/MDLC0/SI2025.WAV,he_didnt_tell_her_the_truth_he_now_freely_admitted_to_himself,4.217625
data/TRAIN/DR3/MBEF0/SX111.WAV,his_sudden_departure_shocked_the_cast,2.112
data/TRAIN/DR3/MBEF0/SI1911.WAV,ten_years_ago_they_blew_up_some_of_our_ditches,2.3488125
data/TRAIN/DR3/MBEF0/SI651.WAV,far_more_frequently_overeating_is_a_result_of_a_psychological_compulsion,3.872
data/TRAIN/DR3/MBEF0/SI1281.WAV,the_same_shelter_could_be_built_into_an_embankment_or_below_ground_level,3.2704375
data/TRAIN/DR3/MBEF0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.3488125
data/TRAIN/DR3/MBEF0/SX201.WAV,approach_your_interview_with_statuesque_composure,2.3424375
data/TRAIN/DR3/MBEF0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,2.7008125
data/TRAIN/DR3/MBEF0/SX381.WAV,we_welcome_many_new_students_each_year,1.913625
data/TRAIN/DR3/MBEF0/SX291.WAV,the_avalanche_triggered_a_minor_earthquake,2.144
data/TRAIN/DR3/MBEF0/SX21.WAV,alfalfa_is_healthy_for_you,1.6384375
data/TRAIN/DR3/MRDS0/SX267.WAV,draw_every_outer_line_first_then_fill_in_the_interior,3.0785
data/TRAIN/DR3/MRDS0/SI537.WAV,it_is_one_of_the_rare_public_ventures_here_on_which_nearly_everyone_is_agreed,3.6480625
data/TRAIN/DR3/MRDS0/SI1797.WAV,cmon_he_whispered_four_levels_about_three_feet_down_so_dont_fall,3.2705
data/TRAIN/DR3/MRDS0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.348875
data/TRAIN/DR3/MRDS0/SX177.WAV,does_creole_cooking_use_curry,1.996875
data/TRAIN/DR3/MRDS0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,2.9760625
data/TRAIN/DR3/MRDS0/SX87.WAV,primitive_tribes_have_an_upbeat_attitude,2.1696875
data/TRAIN/DR3/MRDS0/SI1167.WAV,we_have_nothing_to_hide_under_a_bushel,1.84325
data/TRAIN/DR3/MRDS0/SX357.WAV,the_moisture_in_my_eyes_is_from_eyedrops_not_from_tears,3.244875
data/TRAIN/DR3/MRDS0/SX447.WAV,first_add_milk_to_the_shredded_cheese,2.2465
data/TRAIN/DR3/MGAF0/SI652.WAV,just_what_is_meant_by_spirit_and_by_matter,2.105625
data/TRAIN/DR3/MGAF0/SX112.WAV,tugboats_are_capable_of_hauling_huge_loads,2.4128125
data/TRAIN/DR3/MGAF0/SI1912.WAV,it_cost_us_a_hundred_thousand_dollars_and_thirty_days_lost_time_to_fix_them,3.776
data/TRAIN/DR3/MGAF0/SI1282.WAV,radio_reception_is_cut_down_by_the_shielding_necessary_to_keep_out_radiation,4.11525
data/TRAIN/DR3/MGAF0/SX202.WAV,how_much_allowance_do_you_get,1.3888125
data/TRAIN/DR3/MGAF0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.336
data/TRAIN/DR3/MGAF0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,2.73925
data/TRAIN/DR3/MGAF0/SX382.WAV,george_is_paranoid_about_a_future_gas_shortage,2.67525
data/TRAIN/DR3/MGAF0/SX292.WAV,these_exclusive_documents_must_be_locked_up_at_all_times,3.0464375
data/TRAIN/DR3/MGAF0/SX22.WAV,when_all_else_fails_use_force,1.8304375
data/TRAIN/DR3/MJLG1/SI1642.WAV,youve_not_seemed_like_them_but_maybe_you_are,2.8224375
data/TRAIN/DR3/MJLG1/SX112.WAV,tugboats_are_capable_of_hauling_huge_loads,2.83525
data/TRAIN/DR3/MJLG1/SI2272.WAV,perhaps_one_bored_holes_in_the_stone_with_some_kind_of_an_electric_gadget,4.0064375
data/TRAIN/DR3/MJLG1/SX202.WAV,how_much_allowance_do_you_get,1.71525
data/TRAIN/DR3/MJLG1/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.496
data/TRAIN/DR3/MJLG1/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.2128125
data/TRAIN/DR3/MJLG1/SI1012.WAV,beverages_are_made_from_seeds_the_world_over,2.7328125
data/TRAIN/DR3/MJLG1/SX382.WAV,george_is_paranoid_about_a_future_gas_shortage,2.7904375
data/TRAIN/DR3/MJLG1/SX292.WAV,these_exclusive_documents_must_be_locked_up_at_all_times,3.1424375
data/TRAIN/DR3/MJLG1/SX22.WAV,when_all_else_fails_use_force,2.1504375
data/TRAIN/DR3/MJJB0/SX329.WAV,chip_postponed_alimony_payments_until_the_latest_possible_date,3.8080625
data/TRAIN/DR3/MJJB0/SI1769.WAV,suppose_you_tell_me_the_real_reason_he_drawled,2.5536875
data/TRAIN/DR3/MJJB0/SX59.WAV,the_singers_finger_had_a_splinter,2.1376875
data/TRAIN/DR3/MJJB0/SX239.WAV,puree_some_fruit_before_preparing_the_skewers,3.1936875
data/TRAIN/DR3/MJJB0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.7265
data/TRAIN/DR3/MJJB0/SX149.WAV,while_waiting_for_chipper_she_crisscrossed_the_square_many_times,3.7185
data/TRAIN/DR3/MJJB0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.18725
data/TRAIN/DR3/MJJB0/SX419.WAV,the_football_team_coach_has_a_watch_thin_as_a_dime,3.0785
data/TRAIN/DR3/MJJB0/SI1139.WAV,in_time_she_presents_her_aristocratic_husband_with_a_coalblack_child,3.92325
data/TRAIN/DR3/MJJB0/SI1277.WAV,so_would_radar_picket_ships,2.3040625
data/TRAIN/DR3/MSFV0/SX272.WAV,allow_each_child_to_have_an_ice_pop,2.7264375
data/TRAIN/DR3/MSFV0/SI632.WAV,the_orchestra_was_obviously_on_its_mettle_and_it_played_most_responsively,4.72325
data/TRAIN/DR3/MSFV0/SX362.WAV,the_annoying_raccoons_slipped_into_phils_garden_every_night,3.5968125
data/TRAIN/DR3/MSFV0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.25125
data/TRAIN/DR3/MSFV0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.8208125
data/TRAIN/DR3/MSFV0/SX92.WAV,a_large_household_needs_lots_of_appliances,3.4304375
data/TRAIN/DR3/MSFV0/SX182.WAV,thick_glue_oozed_out_of_the_tube,2.70725
data/TRAIN/DR3/MSFV0/SI1892.WAV,you_could_burn_down_this_whole_mountainside_with_a_fire_that_size,3.9424375
data/TRAIN/DR3/MSFV0/SX452.WAV,in_developing_film_many_toxic_chemicals_are_used,3.9744375
data/TRAIN/DR3/MSFV0/SI1262.WAV,ten_others_made_no_reply,2.29125
data/TRAIN/DR3/MJDA0/SX311.WAV,my_desires_are_simple_give_me_one_informative_paragraph_on_the_subject,3.488
data/TRAIN/DR3/MJDA0/SX401.WAV,taxicab_broke_down_and_caused_a_traffic_jam,3.1168125
data/TRAIN/DR3/MJDA0/SI1031.WAV,aint_she_beauty_though,1.23525
data/TRAIN/DR3/MJDA0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.1248125
data/TRAIN/DR3/MJDA0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.2064375
data/TRAIN/DR3/MJDA0/SI2291.WAV,that_is_only_partly_nonnonsense_he_began,3.25125
data/TRAIN/DR3/MJDA0/SX41.WAV,etiquette_mandates_compliance_with_existing_regulations,3.0784375
data/TRAIN/DR3/MJDA0/SX221.WAV,cory_attacked_the_project_with_extra_determination,2.6048125
data/TRAIN/DR3/MJDA0/SX131.WAV,we_plan_to_build_a_new_beverage_plant,1.81125
data/TRAIN/DR3/MJDA0/SI1661.WAV,do_you_know_where_might_have_gone,2.3488125
data/TRAIN/DR3/FGCS0/SI1486.WAV,the_fear_of_punishment_just_didnt_bother_him,2.6048125
data/TRAIN/DR3/FGCS0/SX316.WAV,that_dog_chases_cats_mercilessly,2.3744375
data/TRAIN/DR3/FGCS0/SI2116.WAV,is_there_any_word_you_would_like_to_offer_in_your_own_defense,2.8608125
data/TRAIN/DR3/FGCS0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.4944375
data/TRAIN/DR3/FGCS0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.2
data/TRAIN/DR3/FGCS0/SX406.WAV,there_was_a_gigantic_wasp_next_to_irvings_big_top_hat,3.136
data/TRAIN/DR3/FGCS0/SX226.WAV,steph_could_barely_handle_the_psychological_trauma,2.905625
data/TRAIN/DR3/FGCS0/SX46.WAV,that_pickpocket_was_caught_redhanded,2.041625
data/TRAIN/DR3/FGCS0/SI856.WAV,put_a_dollarandcents_limit_on_benefits,2.4704375
data/TRAIN/DR3/FGCS0/SX136.WAV,scientific_progress_comes_from_the_development_of_new_techniques,3.961625
data/TRAIN/DR3/MCEF0/SI1135.WAV,have_we_not_actually_developed_idea_worship,2.88
data/TRAIN/DR3/MCEF0/SX415.WAV,move_the_garbage_nearer_to_the_large_window,2.553625
data/TRAIN/DR3/MCEF0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.6944375
data/TRAIN/DR3/MCEF0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.36
data/TRAIN/DR3/MCEF0/SX145.WAV,too_much_curiosity_can_get_you_into_trouble,2.56
data/TRAIN/DR3/MCEF0/SI1765.WAV,no_other_visitor_inquired_for_her_that_evening,2.649625
data/TRAIN/DR3/MCEF0/SX55.WAV,the_lack_of_heat_compounded_the_tenants_grievances,2.8928125
data/TRAIN/DR3/MCEF0/SX235.WAV,i_itemize_all_accounts_in_my_agency,2.6624375
data/TRAIN/DR3/MCEF0/SX325.WAV,the_full_moon_shone_brightly_that_night,2.393625
data/TRAIN/DR3/MCEF0/SI842.WAV,are_planning_and_strategy_development_emphasized_sufficiently_in_your_company,4.17925
data/TRAIN/DR3/MVJH0/SX116.WAV,clasp_the_screw_in_your_left_hand,2.19525
data/TRAIN/DR3/MVJH0/SI1556.WAV,he_waited_until_they_were_inside_the_elevator_and_then_said_now_what_do_we_do,4.49925
data/TRAIN/DR3/MVJH0/SX206.WAV,when_peeling_an_orange_it_is_hard_not_to_spray_juice,3.09125
data/TRAIN/DR3/MVJH0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.649625
data/TRAIN/DR3/MVJH0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.168
data/TRAIN/DR3/MVJH0/SX386.WAV,which_church_do_the_smiths_worship_in,2.329625
data/TRAIN/DR3/MVJH0/SX26.WAV,most_young_rise_early_every_morning,2.0928125
data/TRAIN/DR3/MVJH0/SI926.WAV,another_put_sex_on_a_dollarsandcents_basis,2.8544375
data/TRAIN/DR3/MVJH0/SX296.WAV,the_two_artists_exchanged_autographs,2.35525
data/TRAIN/DR3/MVJH0/SI2186.WAV,her_face_turned_pink_with_pleasure_and_a_smothered_cough,3.53925
data/TRAIN/DR3/FGRW0/SI1782.WAV,there_was_a_thick_squashy_crack_of_fist_on_flesh,3.660875
data/TRAIN/DR3/FGRW0/SI1152.WAV,you_could_also_say_that_in_these_pamphlets_is_a_relieving_quality_of_maturity,5.23525
data/TRAIN/DR3/FGRW0/SX72.WAV,spring_street_is_straight_ahead,2.41925
data/TRAIN/DR3/FGRW0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.6880625
data/TRAIN/DR3/FGRW0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,4.2625
data/TRAIN/DR3/FGRW0/SX162.WAV,her_auburn_hair_reminded_him_of_autumn_leaves,4.4225
data/TRAIN/DR3/FGRW0/SI1990.WAV,how_will_we_work_it_out,2.2976875
data/TRAIN/DR3/FGRW0/SX342.WAV,take_charge_of_choosing_her_brides_maids_gowns,3.21925
data/TRAIN/DR3/FGRW0/SX432.WAV,coffee_is_grown_on_steep_junglelike_slopes_in_temperate_zones,4.4480625
data/TRAIN/DR3/FGRW0/SX252.WAV,the_gorgeous_butterfly_ate_a_lot_of_nectar,2.6816875
data/TRAIN/DR3/MRJB1/SX300.WAV,amoebas_change_shape_constantly,2.56
data/TRAIN/DR3/MRJB1/SX210.WAV,jeffs_toy_gocart_never_worked,2.624
data/TRAIN/DR3/MRJB1/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,3.04
data/TRAIN/DR3/MRJB1/SI1020.WAV,the_cowboy_called_this_breed_of_cattle_magpies,3.609625
data/TRAIN/DR3/MRJB1/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.904
data/TRAIN/DR3/MRJB1/SX390.WAV,he_picked_up_nine_pairs_of_socks_for_each_brother,3.6288125
data/TRAIN/DR3/MRJB1/SI1413.WAV,in_most_discussions_of_this_phenomenon_the_figures_are_substantially_inflated,5.1648125
data/TRAIN/DR3/MRJB1/SI2021.WAV,then_he_would_realize_they_were_really_things_that_only_he_himself_could_think,4.7424375
data/TRAIN/DR3/MRJB1/SX30.WAV,get_a_calico_cat_to_keep,2.0928125
data/TRAIN/DR3/MRJB1/SX120.WAV,the_coyote_bobcat_and_hyena_are_wild_animals,4.0768125
data/TRAIN/DR3/FDFB0/SI1318.WAV,to_what_extent_such_low_density_applies_to_micrometeorites_is_unknown,3.98725
data/TRAIN/DR3/FDFB0/SX328.WAV,gregory_and_tom_chose_to_watch_cartoons_in_the_afternoon,2.7584375
data/TRAIN/DR3/FDFB0/SI2010.WAV,the_cloudburst_cut_off_abruptly,1.9264375
data/TRAIN/DR3/FDFB0/SX238.WAV,a_doctor_was_in_the_ambulance_with_the_patient,2.144
data/TRAIN/DR3/FDFB0/SX58.WAV,we_experience_distress_and_frustration_obtaining_our_degrees,3.1488125
data/TRAIN/DR3/FDFB0/SX148.WAV,most_precincts_had_a_third_of_the_votes_counted,2.3424375
data/TRAIN/DR3/FDFB0/SI1948.WAV,he_moistened_his_lips_uneasily,1.6
data/TRAIN/DR3/FDFB0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.3488125
data/TRAIN/DR3/FDFB0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,2.585625
data/TRAIN/DR3/FDFB0/SX418.WAV,iris_thinks_the_zoo_has_eleven_spanish_zebras,2.873625
data/TRAIN/DR3/MJKR0/SX301.WAV,we_like_bleu_cheese_but_victor_prefers_swiss_cheese,3.5648125
data/TRAIN/DR3/MJKR0/SX211.WAV,only_the_best_players_enjoy_popularity,2.656
data/TRAIN/DR3/MJKR0/SA2.WAV,dont_ask_me_to_carry_an_oily_rag_like_that,2.7968125
data/TRAIN/DR3/MJKR0/SA1.WAV,she_had_your_dark_suit_in_greasy_wash_water_all_year,3.4944375
data/TRAIN/DR3/MJKR0/SX391.WAV,they_all_like_long_hot_showers,2.393625
data/TRAIN/DR3/MJKR0/SI571.WAV,steam_baths_writes_do_steam_baths_have_any_health_value,3.7568125
data/TRAIN/DR3/MJKR0/SI1831.WAV,behind_him_his_mates_stirred_without_waking,3.0848125
data/TRAIN/DR3/MJKR0/SI1201.WAV,we_hope_that_he_will_execute_it_in_a_manner_that_will_entitle_him_to_credit,3.968
data/TRAIN/DR3/MJKR0/SX31.WAV,a_good_attitude_is_unbeatable,2.201625
data/TRAIN/DR3/MJKR0/SX121.WAV,trespassing_is_forbidden_and_subject_to_penalty,3.328
